hyperlink;postcode;Province;Region;house_is;property_subtype;price;rooms_number;area;kitchen_has;furnished;open_fire;terrace;terrace_area;garden;garden_area;land_surface;land_plot_surface;facades_number;swimming_pool_has;building_state
8924763;2520;Anvers;Flandre;0;APARTMENT;169.0;1;63;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
8924770;7012;Hainaut;Wallonie;1;HOUSE;182.0;4;-1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;4.0;;AS_NEW
8924771;1420;Brabant Wallon;Wallonie;1;HOUSE;99000.0;3;-1;;;;;;;;;744.0;2.0;;
8924772;4040;Liege;Wallonie;0;APARTMENT;155.0;2;93;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;GOOD
8924773;1030;Bruxelles;Bruxelles;0;APARTMENT;220000.0;3;-1;FALSE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;0.0;0.0;0.0;FALSE;NOT_SPECIFIED
8924774;2170;Anvers;Flandre;1;HOUSE;210.0;3;-1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;TO_BE_DONE_UP
8924775;9111;Flandre Orientale;Flandre;1;HOUSE;270.0;2;-1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;AS_NEW
8924781;5590;Namur;Wallonie;1;HOUSE;180000.0;3;112;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;2226.0;10.0;0.0;FALSE;TO_RENOVATE
8924783;8400;Fland Occidentale;Flandre;1;HOUSE;359000.0;4;1;TRUE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;82.0;82.0;0.0;FALSE;GOOD
8924784;8400;Fland Occidentale;Flandre;0;APARTMENT;195000.0;2;92;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;92.0;0.0;FALSE;GOOD
8924794;7800;Hainaut;Wallonie;1;HOUSE;285.0;4;-1;TRUE;FALSE;FALSE;FALSE;0.0;TRUE;;;;0.0;;GOOD
8924795;7950;Hainaut;Wallonie;1;HOUSE;145.0;2;-1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;GOOD
8924797;1480;Brabant Wallon;Wallonie;0;APARTMENT;250.0;3;128;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
8924810;1460;Brabant Wallon;Wallonie;1;HOUSE;310000.0;3;237;TRUE;FALSE;TRUE;TRUE;70.0;TRUE;30.0;437.0;32.0;0.0;FALSE;AS_NEW
8924811;2800;Anvers;Flandre;1;HOUSE;235000.0;4;1;TRUE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;154.0;154.0;0.0;FALSE;TO_BE_DONE_UP
8924816;2300;Anvers;Flandre;1;HOUSE;298.0;3;-1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;2.0;;
8924823;1000;Bruxelles;Bruxelles;0;APARTMENT;249000.0;1;55;TRUE;TRUE;FALSE;TRUE;3.0;FALSE;0.0;0.0;55.0;0.0;FALSE;AS_NEW
8924833;3970;Limbourg;Flandre;1;MIXED_USE_BUILDING;185000.0;0;-1;FALSE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;1012.0;1012.0;0.0;FALSE;
8924834;7700;Hainaut;Wallonie;1;APARTMENT_BLOCK;70000.0;10;-1;FALSE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;417.0;417.0;0.0;FALSE;TO_RESTORE
8924835;6740;Luxembourg;Wallonie;1;HOUSE;330000.0;3;196;FALSE;TRUE;;;;;;;0.0;3.0;;
8924836;8400;Fland Occidentale;Flandre;1;HOUSE;250.0;4;243;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;2.0;;
8924838;8800;Fland Occidentale;Flandre;1;HOUSE;162.9;4;-1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
8924839;8760;Fland Occidentale;Flandre;1;HOUSE;249.0;3;-1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
8924840;8908;Fland Occidentale;Flandre;1;HOUSE;478.9;3;253;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
8924847;5570;Namur;Wallonie;1;HOUSE;99.0;2;1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
8924851;3012;Brabant Flamand;Flandre;1;VILLA;548000.0;4;293;TRUE;TRUE;;;;;;;400.0;3.0;;AS_NEW
8924856;7750;Hainaut;Wallonie;1;HOUSE;850.0;4;525;TRUE;FALSE;FALSE;FALSE;0.0;TRUE;11000.0;;;4.0;;
8924858;9160;Flandre Orientale;Flandre;1;HOUSE;395.0;2;1;TRUE;FALSE;FALSE;TRUE;36.0;TRUE;463.0;;;4.0;;JUST_RENOVATED
8924864;8620;Fland Occidentale;Flandre;0;APARTMENT;379.0;2;75;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;GOOD
8924877;8370;Fland Occidentale;Flandre;0;DUPLEX;339000.0;3;113;TRUE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;0.0;113.0;0.0;FALSE;AS_NEW
8924878;8670;Fland Occidentale;Flandre;1;HOUSE;295000.0;5;2;FALSE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;625.0;625.0;0.0;FALSE;
8924883;4000;Liege;Wallonie;1;HOUSE;127.0;2;129;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
8924885;1150;Bruxelles;Bruxelles;0;DUPLEX;229000.0;1;68;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;68.0;0.0;FALSE;TO_BE_DONE_UP
8924887;9600;Flandre Orientale;Flandre;1;HOUSE;170.0;2;-1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
8924889;7090;Hainaut;Wallonie;1;HOUSE;300.0;3;125;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;GOOD
8924891;9402;Flandre Orientale;Flandre;1;HOUSE;215.0;3;123;TRUE;FALSE;FALSE;FALSE;0.0;TRUE;;;;0.0;;GOOD
8924892;4802;Liege;Wallonie;1;HOUSE;230.0;6;188;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;TO_BE_DONE_UP
8924896;2100;Anvers;Flandre;1;HOUSE;210.0;3;1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
8924897;2660;Anvers;Flandre;0;APARTMENT;185.0;2;63;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;GOOD
8924900;4860;Liege;Wallonie;1;HOUSE;229.0;4;117;TRUE;FALSE;FALSE;TRUE;15.0;TRUE;60.0;;;3.0;;JUST_RENOVATED
8924901;6760;Luxembourg;Wallonie;1;HOUSE;120.0;2;-1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;2.0;;TO_RENOVATE
8924904;1400;Brabant Wallon;Wallonie;1;HOUSE;285.0;4;115;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;TO_BE_DONE_UP
8924918;8970;Fland Occidentale;Flandre;0;APARTMENT;198.0;2;82;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;GOOD
8924919;2920;Anvers;Flandre;1;HOUSE;249.0;3;125;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;JUST_RENOVATED
8924925;2260;Anvers;Flandre;1;HOUSE;329.0;3;169;TRUE;FALSE;FALSE;FALSE;0.0;TRUE;;;;3.0;;AS_NEW
8924926;1930;Brabant Flamand;Flandre;0;APARTMENT;229.0;3;1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
8924927;1930;Brabant Flamand;Flandre;0;APARTMENT;229.0;3;1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
8924928;1080;Bruxelles;Bruxelles;0;APARTMENT;159.0;3;-1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
8924929;1040;Bruxelles;Bruxelles;1;APARTMENT_BLOCK;2950000.0;18;97;FALSE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;1097.0;0.0;FALSE;
8924936;1081;Bruxelles;Flandre;0;APARTMENT;250000.0;2;-1;FALSE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;0.0;0.0;FALSE;JUST_RENOVATED
8924944;4900;Liege;Wallonie;1;HOUSE;332500.0;3;139;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;400.0;400.0;0.0;FALSE;AS_NEW
8924945;4540;Liege;Wallonie;1;HOUSE;55000.0;3;98;FALSE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;302.0;302.0;0.0;FALSE;TO_RENOVATE
8924948;8377;Fland Occidentale;Flandre;1;HOUSE;220.0;3;1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;TO_RENOVATE
8924960;7320;Hainaut;Wallonie;1;HOUSE;145.0;2;128;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;GOOD
8924962;1180;Bruxelles;Bruxelles;1;HOUSE;599000.0;3;1;FALSE;FALSE;FALSE;TRUE;10.0;FALSE;0.0;0.0;180.0;0.0;FALSE;AS_NEW
8924964;4100;Liege;Wallonie;0;APARTMENT;233000.0;1;74;TRUE;FALSE;FALSE;TRUE;16.0;TRUE;60.0;0.0;74.0;0.0;FALSE;
8924966;1140;Bruxelles;Bruxelles;0;APARTMENT;210000.0;2;-1;TRUE;FALSE;FALSE;TRUE;3.0;FALSE;0.0;0.0;80.0;0.0;FALSE;GOOD
8924972;7170;Hainaut;Wallonie;1;VILLA;330000.0;5;177;TRUE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;361.0;361.0;0.0;FALSE;AS_NEW
8924973;2300;Anvers;Flandre;0;APARTMENT;240.0;2;119;TRUE;FALSE;FALSE;TRUE;10.0;FALSE;0.0;;;0.0;;GOOD
8924974;4031;Liege;Wallonie;1;HOUSE;149000.0;3;1;TRUE;;;;;;;;0.0;2.0;;
8924980;1800;Brabant Flamand;Flandre;0;APARTMENT;288.0;2;131;;FALSE;FALSE;TRUE;13.0;FALSE;0.0;;;0.0;;
8924981;4100;Liege;Wallonie;0;PENTHOUSE;498000.0;3;155;TRUE;FALSE;FALSE;TRUE;43.0;FALSE;0.0;0.0;155.0;0.0;FALSE;
8924989;6044;Luxembourg;Wallonie;1;HOUSE;145.0;3;165;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;3.0;;TO_BE_DONE_UP
8924992;9120;Flandre Orientale;Flandre;1;HOUSE;238.0;2;-1;TRUE;FALSE;FALSE;TRUE;0.0;TRUE;;;;1.0;;JUST_RENOVATED
8924993;9000;Flandre Orientale;Flandre;1;HOUSE;660000.0;3;182;TRUE;FALSE;FALSE;TRUE;15.0;TRUE;12.0;80.0;80.0;0.0;FALSE;AS_NEW
8924999;2020;Anvers;Flandre;0;APARTMENT;198.0;2;-1;TRUE;FALSE;FALSE;TRUE;5.0;FALSE;0.0;;;0.0;;JUST_RENOVATED
8925000;3380;Brabant Flamand;Flandre;1;HOUSE;225.0;3;1;TRUE;FALSE;FALSE;FALSE;0.0;TRUE;830.0;;;4.0;;TO_BE_DONE_UP
8925003;2140;Anvers;Flandre;1;HOUSE;345.0;4;1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;GOOD
8925006;9820;Flandre Orientale;Flandre;1;HOUSE;389.0;2;143;;FALSE;FALSE;TRUE;10.0;TRUE;;;;0.0;;GOOD
8925010;9000;Flandre Orientale;Flandre;1;HOUSE;345.0;3;144;TRUE;FALSE;FALSE;FALSE;0.0;TRUE;40.0;;;0.0;;AS_NEW
8925015;7160;Hainaut;Wallonie;1;HOUSE;135000.0;2;146;TRUE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;218.0;218.0;0.0;FALSE;JUST_RENOVATED
8925016;4420;Liege;Wallonie;1;HOUSE;248000.0;4;175;TRUE;FALSE;FALSE;TRUE;26.0;TRUE;280.0;390.0;55.0;0.0;FALSE;JUST_RENOVATED
8925018;2060;Anvers;Flandre;0;APARTMENT;385.0;2;132;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;GOOD
8925019;2610;Anvers;Flandre;0;APARTMENT;197.0;1;-1;TRUE;FALSE;FALSE;FALSE;0.0;TRUE;95.0;;;0.0;;JUST_RENOVATED
8925021;4050;Liege;Wallonie;1;HOUSE;120000.0;3;113;TRUE;FALSE;FALSE;TRUE;20.0;FALSE;0.0;58.0;58.0;0.0;FALSE;TO_RENOVATE
8925025;1470;Brabant Wallon;Wallonie;1;HOUSE;320.0;4;238;;FALSE;FALSE;FALSE;0.0;TRUE;350.0;;;0.0;;
8925026;1400;Brabant Wallon;Wallonie;1;HOUSE;315.0;5;-1;;FALSE;FALSE;FALSE;0.0;TRUE;500.0;;;0.0;;
8925028;3300;Brabant Flamand;Flandre;1;HOUSE;210.0;3;1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;3.0;;
8925031;4900;Liege;Wallonie;1;HOUSE;365000.0;3;139;TRUE;FALSE;FALSE;TRUE;16.0;FALSE;0.0;738.0;738.0;0.0;FALSE;AS_NEW
8925033;2310;Anvers;Flandre;0;APARTMENT;239.0;2;-1;TRUE;FALSE;FALSE;TRUE;29.0;FALSE;0.0;;;0.0;;AS_NEW
8925044;4210;Liege;Wallonie;1;HOUSE;225000.0;5;1;TRUE;FALSE;FALSE;TRUE;30.0;FALSE;0.0;932.0;932.0;0.0;FALSE;TO_RENOVATE
8925046;4671;Liege;Wallonie;1;HOUSE;345000.0;3;1;TRUE;FALSE;FALSE;TRUE;0.0;TRUE;600.0;700.0;700.0;0.0;FALSE;AS_NEW
8925047;2640;Anvers;Flandre;1;HOUSE;445.0;4;223;TRUE;FALSE;FALSE;FALSE;0.0;TRUE;;;;3.0;;GOOD
8925053;3300;Brabant Flamand;Flandre;0;APARTMENT;180.0;2;122;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;GOOD
8925056;7640;Hainaut;Wallonie;1;HOUSE;109.0;2;-1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;2.0;;TO_RESTORE
8925057;7760;Hainaut;Wallonie;1;HOUSE;145.0;4;-1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;2.0;;TO_BE_DONE_UP
8925059;4102;Liege;Wallonie;1;HOUSE;269000.0;3;149;TRUE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;425.0;70.0;0.0;FALSE;AS_NEW
8925061;3560;Limbourg;Flandre;1;HOUSE;180.0;3;95;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;3.0;;TO_BE_DONE_UP
8925062;1800;Brabant Flamand;Flandre;1;HOUSE;230000.0;2;75;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;140.0;140.0;0.0;FALSE;TO_BE_DONE_UP
8925063;3090;Brabant Flamand;Flandre;1;HOUSE;485000.0;2;331;TRUE;FALSE;FALSE;FALSE;0.0;TRUE;600.0;1107.0;1107.0;0.0;FALSE;GOOD
8925070;9140;Flandre Orientale;Flandre;1;TOWN_HOUSE;548000.0;2;229;TRUE;TRUE;FALSE;;;TRUE;30.0;;121.0;2.0;FALSE;
8925072;3806;Limbourg;Flandre;1;HOUSE;245.0;3;-1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
8925078;9960;Flandre Orientale;Flandre;1;HOUSE;175.0;2;1;;FALSE;FALSE;FALSE;0.0;TRUE;110.0;;;0.0;;TO_BE_DONE_UP
8925089;3960;Limbourg;Flandre;1;MIXED_USE_BUILDING;498000.0;4;9;TRUE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;7028.0;7028.0;0.0;FALSE;TO_BE_DONE_UP
8925090;3053;Brabant Flamand;Flandre;1;VILLA;695000.0;3;9;TRUE;;FALSE;;;TRUE;55.0;;1010.0;4.0;FALSE;
8925091;8432;Fland Occidentale;Flandre;1;HOUSE;169000.0;1;-1;;TRUE;FALSE;;;;;;844.0;3.0;FALSE;
8925093;8020;Fland Occidentale;Flandre;1;HOUSE;349000.0;2;125;;;FALSE;;;;;;484.0;;FALSE;
8925094;8310;Fland Occidentale;Flandre;1;HOUSE;249.5;2;-1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
8925099;9800;Flandre Orientale;Flandre;0;APARTMENT;2.5;1;22;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;2.0;;
8925103;9400;Flandre Orientale;Flandre;1;HOUSE;455.0;3;-1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;AS_NEW
8925105;3001;Brabant Flamand;Flandre;1;HOUSE;795000.0;8;396;;;FALSE;;;;;;0.0;3.0;FALSE;
8925111;8430;Fland Occidentale;Flandre;0;APARTMENT;289.0;2;-1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
8925114;5100;Namur;Wallonie;1;APARTMENT_BLOCK;320000.0;7;193;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;380.0;380.0;0.0;FALSE;GOOD
8925117;2140;Anvers;Flandre;1;MIXED_USE_BUILDING;125000.0;0;48;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;48.0;0.0;FALSE;JUST_RENOVATED
8925128;9060;Flandre Orientale;Flandre;1;APARTMENT_BLOCK;344000.0;0;-1;FALSE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;0.0;0.0;FALSE;GOOD
8925138;8490;Fland Occidentale;Flandre;1;HOUSE;269000.0;4;144;;TRUE;FALSE;;;;;;610.0;4.0;FALSE;
8925149;9620;Flandre Orientale;Flandre;1;HOUSE;260000.0;3;-1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;450.0;19.0;0.0;FALSE;GOOD
8925150;8200;Fland Occidentale;Flandre;0;APARTMENT;185000.0;2;-1;TRUE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;0.0;0.0;0.0;FALSE;GOOD
8925161;8700;Fland Occidentale;Flandre;0;APARTMENT;390000.0;8;165;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;165.0;0.0;FALSE;GOOD
8925165;3630;Limbourg;Flandre;1;HOUSE;299.0;5;225;TRUE;FALSE;FALSE;FALSE;0.0;TRUE;;;;3.0;;GOOD
8925166;8020;Fland Occidentale;Flandre;1;HOUSE;436.0;4;185;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;GOOD
8925167;8620;Fland Occidentale;Flandre;0;APARTMENT;300.0;1;41;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
8925168;8560;Fland Occidentale;Flandre;1;HOUSE;180.0;2;249;TRUE;FALSE;FALSE;FALSE;0.0;TRUE;;;;2.0;;GOOD
8925170;8978;Fland Occidentale;Flandre;1;HOUSE;113.65;2;2;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;3.0;;GOOD
8925172;7700;Hainaut;Wallonie;1;HOUSE;225000.0;3;126;TRUE;TRUE;;;;;;;196.0;2.0;;
8925173;1000;Bruxelles;Bruxelles;0;LOFT;495000.0;4;2;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;220.0;0.0;FALSE;AS_NEW
8925174;1210;Bruxelles;Bruxelles;0;LOFT;495000.0;4;2;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;220.0;0.0;FALSE;AS_NEW
8925175;1000;Bruxelles;Bruxelles;0;APARTMENT;260000.0;2;-1;TRUE;FALSE;FALSE;TRUE;6.0;FALSE;0.0;0.0;90.0;0.0;FALSE;GOOD
8925178;2170;Anvers;Flandre;0;APARTMENT;234.9;2;78;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;JUST_RENOVATED
8925181;1080;Bruxelles;Bruxelles;0;APARTMENT;325.0;3;1;TRUE;FALSE;FALSE;TRUE;26.0;FALSE;0.0;;;3.0;;AS_NEW
8925185;1932;Brabant Flamand;Flandre;0;APARTMENT;250.0;2;85;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
8925187;2610;Anvers;Flandre;0;APARTMENT;277500.0;3;117;TRUE;FALSE;FALSE;TRUE;104.0;TRUE;104.0;0.0;117.0;0.0;FALSE;GOOD
8925194;9031;Flandre Orientale;Flandre;0;APARTMENT;215000.0;2;-1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;0.0;0.0;FALSE;
8925196;1980;Brabant Flamand;Flandre;1;VILLA;458000.0;4;-1;TRUE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;577.0;577.0;0.0;FALSE;
8925197;2900;Anvers;Flandre;1;HOUSE;345.0;3;5;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;GOOD
8925199;1050;Bruxelles;Bruxelles;0;APARTMENT;235000.0;1;-1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;60.0;0.0;FALSE;GOOD
8925200;1000;Bruxelles;Bruxelles;0;APARTMENT;390000.0;2;115;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;115.0;0.0;FALSE;AS_NEW
8925202;4460;Liege;Wallonie;1;TOWN_HOUSE;249000.0;3;138;TRUE;FALSE;FALSE;TRUE;33.0;TRUE;141.0;242.0;15.0;0.0;FALSE;
8925213;9100;Flandre Orientale;Flandre;1;HOUSE;179.0;3;1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;GOOD
8925217;8480;Fland Occidentale;Flandre;0;APARTMENT;189000.0;3;-1;TRUE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;0.0;0.0;0.0;FALSE;GOOD
8925219;4100;Liege;Wallonie;1;HOUSE;225.0;5;1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;3.0;;JUST_RENOVATED
8925221;8300;Fland Occidentale;Flandre;0;APARTMENT;139.5;1;25;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;GOOD
8925223;9200;Flandre Orientale;Flandre;1;HOUSE;220000.0;4;229;;TRUE;;;;TRUE;35.0;;1000.0;2.0;;
8925230;1470;Brabant Wallon;Wallonie;1;MIXED_USE_BUILDING;199000.0;3;1;FALSE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;190.0;0.0;FALSE;NOT_SPECIFIED
8925231;1470;Brabant Wallon;Wallonie;1;HOUSE;199000.0;3;1;;;;;;;;;0.0;;;
8925232;4121;Liege;Wallonie;1;VILLA;379000.0;3;172;TRUE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;800.0;73.0;0.0;FALSE;GOOD
8925234;8460;Fland Occidentale;Flandre;1;HOUSE;300.0;4;-1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;GOOD
8925237;7700;Hainaut;Wallonie;1;HOUSE;159.9;4;1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;AS_NEW
8925245;3740;Limbourg;Flandre;1;HOUSE;169.0;2;119;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;GOOD
8925246;9190;Flandre Orientale;Flandre;1;HOUSE;369000.0;2;-1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;575.0;575.0;0.0;FALSE;
8925257;9050;Flandre Orientale;Flandre;0;APARTMENT;158000.0;1;64;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;;;;2.0;FALSE;
8925261;6997;Luxembourg;Wallonie;1;HOUSE;169.0;2;87;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;4.0;;
8925268;9800;Flandre Orientale;Flandre;1;HOUSE;208.5;3;-1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;2.0;;
8925277;6220;Luxembourg;Wallonie;1;HOUSE;185000.0;2;1;TRUE;FALSE;TRUE;TRUE;0.0;FALSE;0.0;710.0;710.0;0.0;FALSE;GOOD
8925278;5140;Namur;Wallonie;1;HOUSE;279000.0;3;228;TRUE;;FALSE;TRUE;0.0;;;;1635.0;2.0;FALSE;
8925279;5190;Namur;Wallonie;0;DUPLEX;199000.0;4;128;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;128.0;0.0;FALSE;
8925284;9800;Flandre Orientale;Flandre;1;HOUSE;675.0;5;285;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
8925285;9000;Flandre Orientale;Flandre;1;HOUSE;695.0;4;222;;FALSE;FALSE;FALSE;0.0;TRUE;;;;0.0;;
8925286;2100;Anvers;Flandre;1;MIXED_USE_BUILDING;425000.0;4;93;TRUE;FALSE;FALSE;TRUE;7.0;FALSE;0.0;188.0;188.0;0.0;FALSE;GOOD
8925287;9000;Flandre Orientale;Flandre;1;EXCEPTIONAL_PROPERTY;988000.0;3;1;;TRUE;FALSE;;;;;;525.0;3.0;TRUE;
8925290;9000;Flandre Orientale;Flandre;0;PENTHOUSE;425000.0;2;88;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;0.0;88.0;0.0;FALSE;
8925295;2600;Anvers;Flandre;0;APARTMENT;279.0;3;145;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;2.0;;AS_NEW
8925305;8400;Fland Occidentale;Flandre;0;APARTMENT;525.0;2;117;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;AS_NEW
8925307;8400;Fland Occidentale;Flandre;0;APARTMENT;525.0;2;117;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;AS_NEW
8925311;8400;Fland Occidentale;Flandre;0;APARTMENT;585.0;2;139;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;AS_NEW
8925316;9500;Flandre Orientale;Flandre;1;HOUSE;229.0;3;-1;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;2.0;;
8925319;2600;Anvers;Flandre;0;APARTMENT;395.0;4;218;TRUE;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;3.0;;TO_RENOVATE
8925331;9660;Flandre Orientale;Flandre;1;HOUSE;255.64;3;-1;;FALSE;FALSE;FALSE;0.0;TRUE;;;;0.0;;
8925340;2200;Anvers;Flandre;0;APARTMENT;247.5;1;-1;;FALSE;FALSE;FALSE;0.0;TRUE;;;;0.0;;
8925342;9190;Flandre Orientale;Flandre;1;MANSION;699000.0;7;459;;;;TRUE;0.0;;;;994.0;;FALSE;
8925343;9100;Flandre Orientale;Flandre;1;APARTMENT_BLOCK;219000.0;2;92;FALSE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;0.0;92.0;0.0;FALSE;AS_NEW
8925344;9100;Flandre Orientale;Flandre;0;APARTMENT;219000.0;2;92;FALSE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;0.0;92.0;0.0;FALSE;AS_NEW
8925345;9100;Flandre Orientale;Flandre;0;APARTMENT;219000.0;2;92;FALSE;FALSE;FALSE;TRUE;20.0;FALSE;0.0;0.0;92.0;0.0;FALSE;AS_NEW
8925346;9100;Flandre Orientale;Flandre;0;APARTMENT;229000.0;3;6;FALSE;FALSE;FALSE;TRUE;0.0;FALSE;0.0;0.0;106.0;0.0;FALSE;AS_NEW
8925347;1370;Brabant Wallon;Wallonie;1;HOUSE;366.52;3;-1;;FALSE;FALSE;FALSE;0.0;FALSE;0.0;;;0.0;;
