,hyperlink,postcode,Province,Region,house_is,property_subtype,price,rooms_number,area,kitchen_has,furnished,open_fire,terrace,terrace_area,garden,garden_area,land_surface,land_plot_surface,facades_number,swimming_pool_has,building_state
6799,8818520,1880,Flemish Brabant,Flemish Region,1,HOUSE,415000.0,3,158,True,False,False,True,40.0,False,0.0,1041.0,1041.0,0.0,False,GOOD
6800,8818580,1730,Flemish Brabant,Flemish Region,1,HOUSE,590000.0,5,3,True,False,False,True,25.0,False,0.0,1255.0,1255.0,0.0,False,GOOD
6801,8818736,1745,Flemish Brabant,Flemish Region,1,HOUSE,650000.0,4,312,True,False,True,True,0.0,False,0.0,983.0,983.0,0.0,False,GOOD
6802,8818996,3000,Flemish Brabant,Flemish Region,1,MANSION,1065000.0,7,4,True,False,False,True,10.0,False,0.0,331.0,331.0,0.0,False,JUST_RENOVATED
6803,8819199,1800,Flemish Brabant,Flemish Region,0,APARTMENT,248875.0,2,1,False,False,False,True,7.0,False,0.0,0.0,101.0,0.0,False,
6804,8819200,1800,Flemish Brabant,Flemish Region,0,APARTMENT,246875.0,2,2,False,False,False,True,7.0,False,0.0,0.0,102.0,0.0,False,
6805,8819202,1800,Flemish Brabant,Flemish Region,0,APARTMENT,258875.0,2,-1,False,False,False,True,13.0,False,0.0,0.0,100.0,0.0,False,
6806,8819203,1800,Flemish Brabant,Flemish Region,0,APARTMENT,253875.0,2,1,False,False,False,True,8.0,False,0.0,0.0,101.0,0.0,False,
6807,8819383,3080,Flemish Brabant,Flemish Region,1,HOUSE,365000.0,3,175,True,False,False,True,0.0,False,0.0,85.0,85.0,0.0,False,
6808,8820539,1933,Flemish Brabant,Flemish Region,1,VILLA,499000.0,3,1,True,False,False,True,15.0,False,0.0,425.0,19.0,0.0,False,AS_NEW
6809,8820664,3090,Flemish Brabant,Flemish Region,0,GROUND_FLOOR,295000.0,1,-1,True,False,False,True,5.0,False,0.0,0.0,60.0,0.0,False,AS_NEW
6810,8820708,1700,Flemish Brabant,Flemish Region,0,APARTMENT,115000.0,2,-1,True,False,False,False,0.0,False,0.0,0.0,0.0,0.0,False,NOT_SPECIFIED
6811,8820816,1654,Flemish Brabant,Flemish Region,1,HOUSE,195000.0,3,-1,True,False,False,True,0.0,False,0.0,520.0,520.0,0.0,False,TO_RENOVATE
6812,8821126,1731,Flemish Brabant,Flemish Region,0,PENTHOUSE,310000.0,2,1,True,False,False,False,0.0,False,0.0,0.0,140.0,0.0,False,AS_NEW
6813,8821221,1930,Flemish Brabant,Flemish Region,1,MIXED_USE_BUILDING,630000.0,0,282,True,False,False,True,100.0,False,0.0,0.0,282.0,0.0,False,
6814,8821282,1640,Flemish Brabant,Flemish Region,1,VILLA,1450000.0,3,176,True,False,False,False,0.0,False,0.0,1553.0,80.0,0.0,False,AS_NEW
6815,8822100,1630,Flemish Brabant,Flemish Region,1,HOUSE,398050.0,3,168,,,,,,,,,440.0,3.0,,
6816,8822388,3390,Flemish Brabant,Flemish Region,1,EXCEPTIONAL_PROPERTY,989000.0,4,3,True,,False,,,True,17.0,,16424.0,4.0,,
6817,8822467,3010,Flemish Brabant,Flemish Region,1,HOUSE,260000.0,4,1,False,False,False,False,0.0,False,0.0,83.0,83.0,0.0,False,TO_RENOVATE
6818,8822888,3320,Flemish Brabant,Flemish Region,1,HOUSE,359000.0,3,5,True,False,False,False,0.0,True,1069.0,1156.0,73.0,0.0,False,AS_NEW
6819,8823006,1970,Flemish Brabant,Flemish Region,1,HOUSE,520000.0,4,2,True,False,True,True,32.0,True,460.0,560.0,560.0,0.0,False,TO_BE_DONE_UP
6820,8823026,3090,Flemish Brabant,Flemish Region,1,EXCEPTIONAL_PROPERTY,780000.0,5,-1,True,False,False,True,22.0,True,1300.0,1743.0,1743.0,0.0,False,AS_NEW
6821,8823436,3001,Flemish Brabant,Flemish Region,0,FLAT_STUDIO,125000.0,0,-1,True,False,False,False,0.0,False,0.0,0.0,20.0,0.0,False,GOOD
6822,8823447,1640,Flemish Brabant,Flemish Region,1,VILLA,2750000.0,5,4,True,False,True,False,0.0,False,0.0,4500.0,4500.0,0.0,False,GOOD
6823,8823461,3000,Flemish Brabant,Flemish Region,1,MIXED_USE_BUILDING,1190000.0,8,-1,True,True,False,True,30.0,False,0.0,120.0,40.0,0.0,False,AS_NEW
6824,8823557,3200,Flemish Brabant,Flemish Region,1,HOUSE,285000.0,4,-1,True,False,True,True,0.0,False,0.0,964.0,964.0,0.0,False,TO_RENOVATE
6825,8823630,1500,Flemish Brabant,Flemish Region,0,APARTMENT,419000.0,3,125,True,False,False,True,28.0,False,0.0,0.0,125.0,0.0,False,
6826,8823783,3130,Flemish Brabant,Flemish Region,1,HOUSE,168000.0,3,-1,True,False,False,False,0.0,False,0.0,630.0,630.0,0.0,False,TO_RENOVATE
6827,8823938,1670,Flemish Brabant,Flemish Region,1,HOUSE,358000.0,4,2,True,,,,,,,,380.0,,False,
6828,8824224,3020,Flemish Brabant,Flemish Region,1,VILLA,625000.0,4,219,True,False,False,True,0.0,False,0.0,2250.0,2250.0,0.0,False,GOOD
6829,8824369,1740,Flemish Brabant,Flemish Region,1,APARTMENT_BLOCK,325000.0,3,222,True,False,False,True,12.0,True,150.0,298.0,298.0,0.0,False,
6830,8824377,1640,Flemish Brabant,Flemish Region,1,MIXED_USE_BUILDING,675000.0,4,2,False,False,False,True,15.0,True,200.0,449.0,449.0,0.0,False,
6831,8824409,1790,Flemish Brabant,Flemish Region,1,HOUSE,350000.0,3,-1,True,False,False,True,0.0,True,210.0,475.0,64.0,0.0,False,JUST_RENOVATED
6832,8824651,3380,Flemish Brabant,Flemish Region,1,HOUSE,229000.0,3,-1,True,False,False,True,36.0,False,0.0,152.0,152.0,0.0,False,GOOD
6833,8824713,1630,Flemish Brabant,Flemish Region,1,VILLA,585000.0,4,1,True,False,False,False,0.0,False,0.0,670.0,670.0,0.0,False,
6834,8824726,3080,Flemish Brabant,Flemish Region,0,APARTMENT,375000.0,2,92,True,False,False,True,42.0,False,,,,,False,
6835,8825041,1853,Flemish Brabant,Flemish Region,0,APARTMENT,245900.0,2,97,True,False,False,True,10.0,False,0.0,0.0,97.0,0.0,False,
6836,8825218,3001,Flemish Brabant,Flemish Region,1,MIXED_USE_BUILDING,2650000.0,0,-1,False,False,False,False,0.0,False,0.0,2700.0,2700.0,0.0,False,NOT_SPECIFIED
6837,8825605,1640,Flemish Brabant,Flemish Region,1,VILLA,1045000.0,5,3,True,False,False,True,0.0,False,0.0,2300.0,2300.0,0.0,False,GOOD
6838,8825624,3140,Flemish Brabant,Flemish Region,1,VILLA,695000.0,4,255,True,False,False,False,0.0,False,0.0,2522.0,2522.0,0.0,False,GOOD
6839,8825650,3290,Flemish Brabant,Flemish Region,1,HOUSE,249000.0,3,219,True,False,False,True,26.0,True,15.0,140.0,140.0,0.0,False,GOOD
6840,8826061,3300,Flemish Brabant,Flemish Region,1,HOUSE,350000.0,6,357,True,False,False,True,20.0,True,95.0,270.0,270.0,0.0,False,TO_BE_DONE_UP
6841,8826231,1700,Flemish Brabant,Flemish Region,1,MIXED_USE_BUILDING,439000.0,3,281,True,False,False,True,0.0,False,0.0,112.0,112.0,0.0,False,GOOD
6842,8826362,1933,Flemish Brabant,Flemish Region,1,HOUSE,450000.0,2,1,True,False,False,True,0.0,True,350.0,576.0,576.0,0.0,False,TO_RENOVATE
6843,8826521,1930,Flemish Brabant,Flemish Region,0,GROUND_FLOOR,259000.0,2,78,True,False,False,True,0.0,True,,,,,False,
6844,8826788,1640,Flemish Brabant,Flemish Region,1,HOUSE,1775000.0,5,355,True,False,True,False,0.0,False,0.0,3300.0,90.0,0.0,True,AS_NEW
6845,8826817,3400,Flemish Brabant,Flemish Region,1,HOUSE,220000.0,4,181,True,False,False,False,0.0,False,0.0,150.0,53.0,0.0,False,GOOD
6846,8826849,3400,Flemish Brabant,Flemish Region,1,MIXED_USE_BUILDING,450000.0,4,429,True,False,False,True,20.0,False,0.0,309.0,309.0,0.0,False,TO_BE_DONE_UP
6847,8827796,3190,Flemish Brabant,Flemish Region,0,DUPLEX,289000.0,2,-1,True,False,False,False,0.0,False,0.0,0.0,0.0,0.0,False,GOOD
6848,8827809,3300,Flemish Brabant,Flemish Region,1,HOUSE,313000.0,3,223,True,False,False,True,0.0,False,0.0,609.0,609.0,0.0,False,
6849,8827869,3401,Flemish Brabant,Flemish Region,1,MIXED_USE_BUILDING,412500.0,0,-1,True,False,False,False,0.0,False,0.0,788.0,788.0,0.0,True,AS_NEW
6850,8827924,1850,Flemish Brabant,Flemish Region,0,DUPLEX,400000.0,3,185,True,False,False,True,8.0,False,0.0,0.0,185.0,0.0,False,GOOD
6851,8828068,1600,Flemish Brabant,Flemish Region,1,EXCEPTIONAL_PROPERTY,895000.0,7,354,True,True,False,True,0.0,True,7000.0,7470.0,7470.0,0.0,False,TO_RENOVATE
6852,8828442,1500,Flemish Brabant,Flemish Region,1,HOUSE,415000.0,3,2,True,False,False,True,16.0,True,580.0,700.0,110.0,0.0,False,JUST_RENOVATED
6853,8828588,3300,Flemish Brabant,Flemish Region,1,HOUSE,259000.0,4,2,True,False,False,False,0.0,True,95.0,,198.0,2.0,False,
6854,8828740,3300,Flemish Brabant,Flemish Region,1,HOUSE,189000.0,3,-1,True,False,False,True,10.0,True,100.0,181.0,181.0,0.0,False,TO_RENOVATE
6855,8828991,3190,Flemish Brabant,Flemish Region,1,HOUSE,380000.0,4,185,True,False,False,False,0.0,True,,,1100.0,4.0,False,
6856,8829681,1650,Flemish Brabant,Flemish Region,1,HOUSE,729000.0,4,215,True,False,True,True,0.0,False,0.0,1676.0,1676.0,0.0,False,GOOD
6857,8829703,1560,Flemish Brabant,Flemish Region,1,HOUSE,415000.0,3,183,True,False,False,True,12.0,True,1500.0,1706.0,1706.0,0.0,False,TO_RENOVATE
6858,8829812,1730,Flemish Brabant,Flemish Region,1,HOUSE,340000.0,2,128,True,False,False,True,0.0,False,0.0,1108.0,1108.0,0.0,False,TO_RENOVATE
6859,8829817,1780,Flemish Brabant,Flemish Region,1,APARTMENT_BLOCK,870000.0,5,3,True,False,False,True,38.0,True,78.0,0.0,330.0,0.0,False,AS_NEW
6860,8829834,1850,Flemish Brabant,Flemish Region,0,APARTMENT,230000.0,2,88,True,False,False,True,0.0,False,,,,,False,
6861,8829896,1547,Flemish Brabant,Flemish Region,1,HOUSE,248826.0,4,146,False,False,False,False,0.0,False,,,497.0,3.0,False,
6862,8830494,1570,Flemish Brabant,Flemish Region,1,MIXED_USE_BUILDING,335000.0,0,-1,False,False,False,False,0.0,False,0.0,1020.0,1020.0,0.0,False,TO_BE_DONE_UP
6863,8830542,3090,Flemish Brabant,Flemish Region,1,HOUSE,620000.0,4,3,True,False,False,True,0.0,False,0.0,1600.0,1600.0,0.0,False,GOOD
6864,8830693,1640,Flemish Brabant,Flemish Region,1,VILLA,2950000.0,7,-1,True,False,True,True,80.0,True,4000.0,5846.0,5846.0,0.0,True,GOOD
6865,8831153,1640,Flemish Brabant,Flemish Region,1,HOUSE,750000.0,3,743,True,False,True,False,0.0,False,0.0,598.0,27.0,0.0,False,TO_RENOVATE
6866,8831232,3020,Flemish Brabant,Flemish Region,1,VILLA,449000.0,3,1,True,True,False,,,,,,690.0,4.0,False,
6867,8831276,3000,Flemish Brabant,Flemish Region,0,APARTMENT,420000.0,3,-1,True,False,False,True,0.0,False,0.0,0.0,100.0,0.0,False,NOT_SPECIFIED
6868,8831344,3000,Flemish Brabant,Flemish Region,1,HOUSE,347500.0,1,-1,,,,,,,,,0.0,,False,
6869,8831687,1731,Flemish Brabant,Flemish Region,0,APARTMENT,129000.0,2,-1,True,False,False,True,10.0,False,0.0,0.0,70.0,0.0,False,TO_RENOVATE
6870,8833176,1560,Flemish Brabant,Flemish Region,1,HOUSE,445000.0,4,2,True,False,False,True,0.0,False,0.0,500.0,500.0,0.0,False,GOOD
6871,8833210,3300,Flemish Brabant,Flemish Region,1,VILLA,425000.0,3,21,True,False,False,True,78.0,True,1342.0,2208.0,112.0,0.0,False,GOOD
6872,8833410,1653,Flemish Brabant,Flemish Region,1,HOUSE,500000.0,4,2,True,False,False,True,45.0,False,0.0,457.0,457.0,0.0,False,AS_NEW
6873,8833494,3140,Flemish Brabant,Flemish Region,1,HOUSE,172000.0,3,1,False,False,False,True,10.0,False,0.0,220.0,220.0,0.0,False,TO_RENOVATE
6874,8834087,3070,Flemish Brabant,Flemish Region,1,HOUSE,659000.0,6,394,True,False,False,False,0.0,False,0.0,1200.0,1200.0,0.0,False,JUST_RENOVATED
6875,8834253,1570,Flemish Brabant,Flemish Region,1,HOUSE,345000.0,5,165,True,,False,,,,,,561.0,4.0,False,
6876,8834355,3080,Flemish Brabant,Flemish Region,0,APARTMENT,299000.0,2,4,False,False,False,True,15.0,True,124.0,0.0,104.0,0.0,False,
6877,8834356,3080,Flemish Brabant,Flemish Region,0,APARTMENT,265000.0,2,96,False,False,False,False,0.0,False,0.0,0.0,96.0,0.0,False,
6878,8834357,3080,Flemish Brabant,Flemish Region,0,APARTMENT,395000.0,3,176,False,False,False,True,8.0,False,0.0,0.0,176.0,0.0,False,
6879,8834358,3080,Flemish Brabant,Flemish Region,0,APARTMENT,299000.0,2,138,True,False,False,False,0.0,False,0.0,0.0,138.0,0.0,False,
6880,8834360,3080,Flemish Brabant,Flemish Region,0,APARTMENT,295000.0,2,9,True,False,False,True,19.0,False,0.0,0.0,109.0,0.0,False,
6881,8834362,3000,Flemish Brabant,Flemish Region,0,FLAT_STUDIO,240000.0,0,29,False,True,False,False,0.0,False,0.0,0.0,29.0,0.0,False,JUST_RENOVATED
6882,8834363,3000,Flemish Brabant,Flemish Region,0,FLAT_STUDIO,235000.0,1,25,False,True,False,False,0.0,False,0.0,0.0,25.0,0.0,False,JUST_RENOVATED
6883,8834561,1970,Flemish Brabant,Flemish Region,1,VILLA,785000.0,4,236,True,False,False,True,15.0,True,1674.0,1737.0,1737.0,0.0,False,TO_RENOVATE
6884,8835030,1560,Flemish Brabant,Flemish Region,1,VILLA,550000.0,3,1,True,False,False,True,20.0,True,90.0,675.0,100.0,0.0,False,AS_NEW
6885,8835390,3010,Flemish Brabant,Flemish Region,1,HOUSE,235000.0,3,-1,True,False,False,False,0.0,False,0.0,403.0,403.0,0.0,False,TO_BE_DONE_UP
6886,8835985,3000,Flemish Brabant,Flemish Region,1,APARTMENT_BLOCK,2160000.0,13,345,True,False,False,False,0.0,True,50.0,146.0,15.0,0.0,False,AS_NEW
6887,8836426,3000,Flemish Brabant,Flemish Region,1,MANSION,550000.0,5,335,True,False,False,True,7.0,True,43.0,165.0,18.0,0.0,False,GOOD
6888,8836477,1653,Flemish Brabant,Flemish Region,1,HOUSE,635000.0,4,-1,True,False,True,True,0.0,False,0.0,1551.0,1551.0,0.0,False,GOOD
6889,8836661,1790,Flemish Brabant,Flemish Region,1,HOUSE,695000.0,6,322,True,,,,,,,,3692.0,3.0,,
6890,8836699,3000,Flemish Brabant,Flemish Region,1,APARTMENT_BLOCK,599000.0,6,-1,False,True,False,False,0.0,False,0.0,0.0,200.0,0.0,False,GOOD
6891,8837787,1800,Flemish Brabant,Flemish Region,0,GROUND_FLOOR,189000.0,1,65,True,False,False,True,20.0,True,80.0,0.0,65.0,0.0,False,
6892,8839097,3380,Flemish Brabant,Flemish Region,1,HOUSE,375000.0,3,225,True,False,False,False,0.0,False,0.0,1357.0,1357.0,0.0,False,GOOD
6893,8839264,1540,Flemish Brabant,Flemish Region,1,HOUSE,378000.0,4,213,,,,,,,,,1083.0,4.0,,
6894,8839278,3200,Flemish Brabant,Flemish Region,0,APARTMENT,211750.0,2,-1,True,False,False,True,0.0,False,0.0,0.0,0.0,0.0,False,
6895,8839279,3200,Flemish Brabant,Flemish Region,0,APARTMENT,250250.0,2,-1,False,False,False,True,0.0,False,0.0,0.0,0.0,0.0,False,
6896,8839280,3200,Flemish Brabant,Flemish Region,0,APARTMENT,296750.0,3,-1,True,False,False,True,0.0,False,0.0,0.0,0.0,0.0,False,
6897,8839300,3200,Flemish Brabant,Flemish Region,0,DUPLEX,288750.0,3,-1,True,False,False,True,0.0,False,0.0,0.0,0.0,0.0,False,
6898,8839368,3200,Flemish Brabant,Flemish Region,0,DUPLEX,296450.0,2,-1,True,False,False,True,0.0,False,0.0,0.0,0.0,0.0,False,
6899,8839418,1500,Flemish Brabant,Flemish Region,1,HOUSE,445000.0,5,231,,,False,,,,,,300.0,3.0,False,
6900,8839502,3401,Flemish Brabant,Flemish Region,1,HOUSE,249000.0,3,1,True,False,False,True,25.0,True,645.0,642.0,642.0,0.0,False,JUST_RENOVATED
6901,8839755,1650,Flemish Brabant,Flemish Region,1,VILLA,645000.0,5,229,True,False,False,False,0.0,False,0.0,2757.0,2757.0,0.0,False,TO_BE_DONE_UP
6902,8839803,3020,Flemish Brabant,Flemish Region,1,HOUSE,339000.0,3,175,True,False,False,True,21.0,False,0.0,339.0,75.0,0.0,False,GOOD
6903,8839908,1640,Flemish Brabant,Flemish Region,0,SERVICE_FLAT,160000.0,1,38,True,False,False,True,17.0,False,0.0,0.0,38.0,0.0,False,AS_NEW
6904,8839909,1652,Flemish Brabant,Flemish Region,0,SERVICE_FLAT,160000.0,1,38,True,False,False,True,17.0,False,0.0,0.0,38.0,0.0,False,AS_NEW
6905,8839918,3020,Flemish Brabant,Flemish Region,1,FARMHOUSE,480000.0,3,276,True,False,False,True,53.0,False,0.0,9631.0,9631.0,0.0,False,TO_RENOVATE
6906,8839999,1950,Flemish Brabant,Flemish Region,1,EXCEPTIONAL_PROPERTY,2500000.0,6,8,True,False,False,True,0.0,True,1100.0,1812.0,1812.0,0.0,True,AS_NEW
6907,8840139,3080,Flemish Brabant,Flemish Region,1,HOUSE,2490000.0,5,4,True,False,False,True,25.0,False,0.0,1792.0,1792.0,0.0,False,
6908,8840148,3000,Flemish Brabant,Flemish Region,1,APARTMENT_BLOCK,735000.0,4,-1,True,False,False,True,3.0,False,0.0,0.0,0.0,0.0,False,GOOD
6909,8840525,1950,Flemish Brabant,Flemish Region,1,HOUSE,489000.0,3,1,True,False,False,True,0.0,False,0.0,217.0,217.0,0.0,False,GOOD
6910,8840809,3400,Flemish Brabant,Flemish Region,1,MIXED_USE_BUILDING,249000.0,2,2,True,False,False,False,0.0,False,0.0,1116.0,51.0,0.0,False,TO_RENOVATE
6911,8840815,1500,Flemish Brabant,Flemish Region,1,HOUSE,359000.0,2,152,False,False,False,False,0.0,False,0.0,3378.0,3378.0,0.0,False,
6912,8841977,1500,Flemish Brabant,Flemish Region,0,APARTMENT,195000.0,1,66,False,False,False,False,0.0,False,0.0,0.0,66.0,0.0,False,
6913,8841979,1500,Flemish Brabant,Flemish Region,0,APARTMENT,375000.0,3,2,False,False,False,False,0.0,False,0.0,0.0,220.0,0.0,False,
6914,8842064,1702,Flemish Brabant,Flemish Region,1,MIXED_USE_BUILDING,945000.0,5,7,True,False,False,True,0.0,False,0.0,1830.0,1830.0,0.0,True,AS_NEW
6915,8842154,1650,Flemish Brabant,Flemish Region,1,HOUSE,479000.0,3,1,True,False,False,True,0.0,False,0.0,303.0,18.0,0.0,False,JUST_RENOVATED
6916,8842184,3270,Flemish Brabant,Flemish Region,1,HOUSE,249000.0,4,135,,,,,,,,,924.0,4.0,,
6917,8842366,3060,Flemish Brabant,Flemish Region,1,HOUSE,410000.0,3,1,True,True,,,,True,9.0,700.0,888.0,3.0,,AS_NEW
6918,8842919,3000,Flemish Brabant,Flemish Region,0,APARTMENT,595000.0,2,1,True,False,False,True,12.0,False,0.0,0.0,2.0,0.0,False,
6919,8842920,3000,Flemish Brabant,Flemish Region,0,APARTMENT,575000.0,3,1,True,False,False,True,12.0,False,0.0,0.0,2.0,0.0,False,
6920,8843317,1750,Flemish Brabant,Flemish Region,1,VILLA,949000.0,6,2,True,False,False,False,0.0,False,0.0,10000.0,20.0,0.0,False,
6921,8843598,3140,Flemish Brabant,Flemish Region,1,HOUSE,327000.0,5,194,True,False,False,False,0.0,False,0.0,1000.0,1000.0,0.0,False,
6922,8843739,1785,Flemish Brabant,Flemish Region,0,APARTMENT,245000.0,2,-1,True,False,False,True,3.0,False,0.0,0.0,90.0,0.0,False,AS_NEW
6923,8843791,3202,Flemish Brabant,Flemish Region,1,HOUSE,225000.0,4,1,True,False,False,True,0.0,False,0.0,460.0,460.0,0.0,False,TO_RENOVATE
6924,8844249,3001,Flemish Brabant,Flemish Region,0,APARTMENT,275000.0,2,93,True,False,False,True,0.0,False,,,,,False,
6925,8844460,1790,Flemish Brabant,Flemish Region,0,APARTMENT,245000.0,2,1,True,False,False,True,5.0,False,0.0,0.0,110.0,0.0,False,AS_NEW
6926,8844560,3080,Flemish Brabant,Flemish Region,1,VILLA,599000.0,5,2,True,False,False,True,20.0,True,250.0,810.0,7.0,0.0,False,AS_NEW
6927,8844683,3080,Flemish Brabant,Flemish Region,0,PENTHOUSE,790000.0,2,122,True,False,False,True,35.0,False,0.0,0.0,122.0,0.0,False,
6928,8844684,3080,Flemish Brabant,Flemish Region,0,APARTMENT,690000.0,2,133,True,False,False,True,20.0,False,0.0,0.0,133.0,0.0,False,
6929,8844904,3001,Flemish Brabant,Flemish Region,1,HOUSE,735000.0,4,226,True,False,False,False,0.0,False,0.0,150.0,150.0,0.0,False,
6930,8845097,3320,Flemish Brabant,Flemish Region,1,APARTMENT_BLOCK,275000.0,4,185,False,False,False,False,0.0,False,0.0,0.0,185.0,0.0,False,NOT_SPECIFIED
6931,8845605,3001,Flemish Brabant,Flemish Region,0,LOFT,339000.0,1,-1,True,False,False,True,15.0,True,150.0,0.0,6.0,0.0,False,AS_NEW
6932,8845733,1820,Flemish Brabant,Flemish Region,1,HOUSE,335000.0,3,185,True,False,False,False,0.0,False,0.0,271.0,271.0,0.0,False,GOOD
6933,8845862,3090,Flemish Brabant,Flemish Region,1,HOUSE,620000.0,5,2,True,False,False,True,0.0,False,0.0,1078.0,1078.0,0.0,False,GOOD
6934,8845965,1653,Flemish Brabant,Flemish Region,1,HOUSE,170000.0,2,119,,True,,,,,,,737.0,3.0,,
6935,8846264,1500,Flemish Brabant,Flemish Region,0,APARTMENT,324000.0,3,1,True,False,False,True,6.0,False,0.0,0.0,130.0,0.0,False,GOOD
6936,8846513,3000,Flemish Brabant,Flemish Region,0,APARTMENT,390000.0,2,1,True,False,False,True,8.0,False,0.0,0.0,110.0,0.0,False,GOOD
6937,8846731,1950,Flemish Brabant,Flemish Region,0,APARTMENT,549000.0,4,1,True,False,False,True,0.0,False,0.0,0.0,140.0,0.0,False,AS_NEW
6938,8846846,3020,Flemish Brabant,Flemish Region,1,APARTMENT_BLOCK,1285000.0,10,-1,True,False,False,True,10.0,False,0.0,0.0,0.0,0.0,False,TO_BE_DONE_UP
6939,8846860,1800,Flemish Brabant,Flemish Region,0,APARTMENT,305000.0,3,-1,False,False,False,False,0.0,False,0.0,0.0,0.0,0.0,False,
6940,8846970,1790,Flemish Brabant,Flemish Region,1,HOUSE,355000.0,4,215,True,,,,,True,88.0,,616.0,2.0,False,
6941,8846987,1932,Flemish Brabant,Flemish Region,0,APARTMENT,275000.0,3,82,True,False,False,True,17.0,False,0.0,0.0,82.0,0.0,False,AS_NEW
6942,8847086,3140,Flemish Brabant,Flemish Region,1,HOUSE,249000.0,3,162,True,True,False,,,,,1000.0,1149.0,3.0,False,
6943,8847302,1755,Flemish Brabant,Flemish Region,1,VILLA,649000.0,4,2,True,False,True,False,0.0,False,0.0,2227.0,2227.0,0.0,False,GOOD
6944,8847371,1570,Flemish Brabant,Flemish Region,1,HOUSE,295000.0,2,2,True,,,,,,,,1091.0,3.0,,
6945,8847409,3404,Flemish Brabant,Flemish Region,1,HOUSE,185000.0,2,-1,True,False,False,True,0.0,False,0.0,0.0,70.0,0.0,False,AS_NEW
6946,8847441,3404,Flemish Brabant,Flemish Region,1,HOUSE,225000.0,3,1,True,False,False,True,0.0,False,0.0,0.0,150.0,0.0,False,AS_NEW
6947,8847599,1501,Flemish Brabant,Flemish Region,1,HOUSE,340000.0,3,1,True,False,False,False,0.0,False,0.0,687.0,687.0,0.0,False,GOOD
6948,8848012,3020,Flemish Brabant,Flemish Region,1,APARTMENT_BLOCK,1285000.0,10,425,True,False,False,True,9.0,False,0.0,637.0,637.0,0.0,False,TO_BE_DONE_UP
6949,8848048,3271,Flemish Brabant,Flemish Region,1,HOUSE,230000.0,4,226,True,False,False,True,25.0,True,150.0,398.0,398.0,0.0,False,TO_RENOVATE
6950,8848147,3270,Flemish Brabant,Flemish Region,0,APARTMENT,560000.0,6,-1,True,False,False,False,0.0,False,0.0,0.0,300.0,0.0,False,AS_NEW
6951,8848291,1755,Flemish Brabant,Flemish Region,1,HOUSE,399000.0,5,347,True,False,False,False,0.0,False,0.0,460.0,12.0,0.0,False,TO_RENOVATE
6952,8848320,3220,Flemish Brabant,Flemish Region,1,HOUSE,325000.0,3,-1,True,False,False,True,0.0,False,0.0,441.0,441.0,0.0,False,TO_RENOVATE
6953,8848389,1970,Flemish Brabant,Flemish Region,1,HOUSE,499000.0,4,1,True,False,False,True,0.0,True,150.0,293.0,293.0,0.0,False,GOOD
6954,8848516,3300,Flemish Brabant,Flemish Region,0,DUPLEX,169000.0,3,3,True,False,False,True,0.0,False,0.0,0.0,103.0,0.0,False,AS_NEW
6955,8848966,3020,Flemish Brabant,Flemish Region,1,HOUSE,475000.0,5,2,False,False,False,True,25.0,True,450.0,525.0,525.0,0.0,False,GOOD
6956,8849300,3070,Flemish Brabant,Flemish Region,1,HOUSE,435000.0,5,2,True,False,False,True,0.0,False,0.0,377.0,377.0,0.0,False,
6957,8849959,1500,Flemish Brabant,Flemish Region,1,HOUSE,230000.0,3,153,False,,False,,,,,,70.0,,False,
6958,8850110,1800,Flemish Brabant,Flemish Region,0,APARTMENT,215000.0,3,3,True,False,False,True,9.0,False,0.0,0.0,103.0,0.0,False,TO_BE_DONE_UP
6959,8850228,1790,Flemish Brabant,Flemish Region,1,HOUSE,279000.0,3,182,True,False,False,True,0.0,True,430.0,630.0,20.0,0.0,False,TO_RENOVATE
6960,8850229,1730,Flemish Brabant,Flemish Region,1,HOUSE,279000.0,3,182,True,True,,,,,,430.0,630.0,2.0,,
6961,8850233,1950,Flemish Brabant,Flemish Region,1,HOUSE,500000.0,4,1,True,False,False,True,20.0,True,260.0,366.0,366.0,0.0,False,GOOD
6962,8850291,1730,Flemish Brabant,Flemish Region,1,MIXED_USE_BUILDING,375000.0,3,475,True,False,False,True,22.0,False,0.0,0.0,475.0,0.0,False,
6963,8850358,1840,Flemish Brabant,Flemish Region,1,HOUSE,350000.0,3,275,False,False,False,True,0.0,False,0.0,2047.0,2047.0,0.0,False,TO_RENOVATE
6964,8850699,3390,Flemish Brabant,Flemish Region,1,HOUSE,379000.0,4,245,True,False,False,False,0.0,False,,,5800.0,4.0,False,
6965,8850914,1500,Flemish Brabant,Flemish Region,1,VILLA,790000.0,7,578,True,False,True,True,20.0,True,2300.0,2657.0,150.0,0.0,False,GOOD
6966,8850978,1600,Flemish Brabant,Flemish Region,1,TOWN_HOUSE,365000.0,3,215,True,False,False,True,18.0,True,150.0,369.0,369.0,0.0,False,GOOD
6967,8851167,3128,Flemish Brabant,Flemish Region,0,GROUND_FLOOR,295000.0,2,95,True,False,False,False,0.0,True,80.0,0.0,95.0,0.0,False,
6968,8851168,3120,Flemish Brabant,Flemish Region,0,APARTMENT,258000.0,2,92,True,False,False,False,0.0,False,0.0,0.0,92.0,0.0,False,
6969,8851415,1785,Flemish Brabant,Flemish Region,0,APARTMENT,319000.0,2,122,False,False,False,True,55.0,True,166.0,0.0,122.0,0.0,False,
